date,fund_name,amc,category,expense_ratio,nav,monthly_return
2018-08-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,21.5242,-0.008226
2018-09-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,22.0614,0.024959
2018-10-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,22.8065,0.033774
2018-11-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,23.8544,0.045946
2018-12-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,24.2347,0.015943
2019-01-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,24.9883,0.031099
2019-02-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,25.2921,0.012158
2019-03-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,25.4205,0.005074
2019-04-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,26.5922,0.046095
2019-05-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,25.5903,-0.037678
2019-06-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,25.7599,0.006627
2019-07-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,25.692,-0.002633
2019-08-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,26.1069,0.016146
2019-09-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,26.0234,-0.003196
2019-10-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,28.0429,0.077602
2019-11-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,28.5157,0.016859
2019-12-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,29.1957,0.023848
2020-01-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,26.2527,-0.100803
2020-02-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,24.4338,-0.069284
2020-03-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,17.659,-0.27727
2020-04-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,21.4314,0.21362
2020-05-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,24.0207,0.120818
2020-06-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,26.6695,0.110272
2020-07-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,27.1404,0.017658
2020-08-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,26.3942,-0.027494
2020-09-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,27.7836,0.052639
2020-10-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,29.2148,0.051514
2020-11-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,27.2667,-0.066682
2020-12-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,26.3373,-0.034084
2021-01-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,25.0964,-0.047116
2021-02-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,26.3147,0.048543
2021-03-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,27.3809,0.040518
2021-04-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,28.0078,0.022894
2021-05-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,27.9011,-0.003809
2021-06-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,29.3178,0.050775
2021-07-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,30.5639,0.042503
2021-08-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,29.907,-0.021493
2021-09-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,31.2089,0.043532
2021-10-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,32.1335,0.029624
2021-11-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,31.1303,-0.031217
2021-12-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,30.7741,-0.011445
2022-01-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,29.4731,-0.042275
2022-02-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,28.138,-0.045299
2022-03-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,26.3944,-0.061967
2022-04-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,27.1263,0.02773
2022-05-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,29.1724,0.075429
2022-06-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,31.3463,0.074521
2022-07-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,32.0941,0.023857
2022-08-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,32.4847,0.012168
2022-09-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,33.4497,0.029708
2022-10-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,33.6893,0.007163
2022-11-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,32.2857,-0.041664
2022-12-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,30.8889,-0.043266
2023-01-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,29.4925,-0.045207
2023-02-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,28.4162,-0.036494
2023-03-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,29.8691,0.051132
2023-04-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,28.829,-0.034824
2023-05-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,28.6572,-0.005957
2023-06-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,29.5673,0.031755
2023-07-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,29.4025,-0.005572
2023-08-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,30.6108,0.041096
2023-09-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,29.9352,-0.022071
2023-10-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,29.7431,-0.006418
2023-11-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,28.124,-0.054436
2023-12-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,28.3314,0.007373
2024-01-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,30.0723,0.06145
2024-02-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,27.8488,-0.073941
2024-03-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,28.8801,0.037032
2024-04-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,29.2653,0.013338
2024-05-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,28.8123,-0.015478
2024-06-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,27.5351,-0.044327
2024-07-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,27.6545,0.004336
2024-08-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,26.7956,-0.031058
2024-09-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,28.5404,0.065115
2024-10-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,30.2227,0.058944
2024-11-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,32.6243,0.079461
2024-12-01,SBI Small Cap Fund,SBI Mutual Fund,Small Cap,0.63,33.6721,0.032117
2015-01-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,95.0,0.008011
2015-02-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,92.0994,-0.030532
2015-03-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,97.7589,0.06145
2015-04-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,101.5843,0.039132
2015-05-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,96.8533,-0.046573
2015-06-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,93.857,-0.030936
2015-07-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,94.7864,0.009903
2015-08-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,94.6341,-0.001607
2015-09-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,95.6018,0.010225
2015-10-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,94.0718,-0.016003
2015-11-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,95.0497,0.010395
2015-12-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,97.7045,0.027931
2016-01-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,97.9269,0.002276
2016-02-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,100.4531,0.025796
2016-03-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,101.8552,0.013958
2016-04-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,97.6011,-0.041766
2016-05-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,101.2785,0.037677
2016-06-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,98.4511,-0.027917
2016-07-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,101.5212,0.031184
2016-08-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,102.9193,0.013771
2016-09-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,102.8751,-0.000429
2016-10-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,102.1082,-0.007455
2016-11-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,106.5857,0.043851
2016-12-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,106.8018,0.002027
2017-01-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,105.7979,-0.0094
2017-02-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,106.3577,0.005291
2017-03-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,108.4325,0.019508
2017-04-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,107.8408,-0.005457
2017-05-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,110.1919,0.021801
2017-06-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,113.6651,0.03152
2017-07-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,121.5764,0.069602
2017-08-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,119.6468,-0.015871
2017-09-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,117.8818,-0.014752
2017-10-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,112.9755,-0.041621
2017-11-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,114.9312,0.017311
2017-12-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,119.1358,0.036584
2018-01-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,120.4694,0.011194
2018-02-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,117.5883,-0.023916
2018-03-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,116.2335,-0.011522
2018-04-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,118.0012,0.015208
2018-05-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,124.6784,0.056586
2018-06-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,126.7483,0.016602
2018-07-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,123.7045,-0.024015
2018-08-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,127.2266,0.028472
2018-09-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,127.2781,0.000405
2018-10-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,129.524,0.017645
2018-11-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,137.8365,0.064178
2018-12-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,139.1804,0.00975
2019-01-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,140.621,0.01035
2019-02-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,142.0934,0.010471
2019-03-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,143.5678,0.010376
2019-04-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,146.2662,0.018795
2019-05-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,141.298,-0.033966
2019-06-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,142.3852,0.007694
2019-07-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,141.9292,-0.003203
2019-08-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,140.6141,-0.009265
2019-09-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,138.3332,-0.016221
2019-10-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,145.3349,0.050614
2019-11-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,143.5885,-0.012016
2019-12-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,147.5755,0.027767
2020-01-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,141.3883,-0.041926
2020-02-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,130.9044,-0.07415
2020-03-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,104.3115,-0.203148
2020-04-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,116.7373,0.119123
2020-05-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,126.1664,0.080772
2020-06-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,135.7741,0.076151
2020-07-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,135.3455,-0.003157
2020-08-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,134.1391,-0.008913
2020-09-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,137.1958,0.022788
2020-10-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,135.5432,-0.012045
2020-11-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,133.9036,-0.012097
2020-12-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,128.925,-0.03718
2021-01-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,123.6106,-0.041221
2021-02-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,126.902,0.026627
2021-03-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,127.7926,0.007019
2021-04-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,131.7353,0.030852
2021-05-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,130.9016,-0.006328
2021-06-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,130.9726,0.000542
2021-07-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,131.9291,0.007303
2021-08-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,131.5416,-0.002937
2021-09-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,136.0308,0.034127
2021-10-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,133.6407,-0.01757
2021-11-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,133.3919,-0.001861
2021-12-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,133.7714,0.002845
2022-01-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,128.8329,-0.036918
2022-02-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,121.8002,-0.054588
2022-03-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,114.2876,-0.06168
2022-04-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,116.1899,0.016645
2022-05-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,119.439,0.027964
2022-06-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,126.2547,0.057064
2022-07-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,128.3179,0.016341
2022-08-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,131.3087,0.023308
2022-09-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,130.596,-0.005427
2022-10-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,130.9202,0.002482
2022-11-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,125.6805,-0.040022
2022-12-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,121.6227,-0.032286
2023-01-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,117.2303,-0.036115
2023-02-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,115.1338,-0.017883
2023-03-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,119.7412,0.040017
2023-04-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,117.8638,-0.015678
2023-05-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,117.0696,-0.006738
2023-06-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,121.6248,0.03891
2023-07-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,119.8574,-0.014532
2023-08-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,122.6718,0.023481
2023-09-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,119.1661,-0.028578
2023-10-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,117.8068,-0.011407
2023-11-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,114.7596,-0.025866
2023-12-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,114.2127,-0.004766
2024-01-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,116.9827,0.024253
2024-02-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,109.3564,-0.065191
2024-03-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,112.7233,0.030788
2024-04-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,115.2799,0.02268
2024-05-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,113.5822,-0.014727
2024-06-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,109.2036,-0.038551
2024-07-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,110.4534,0.011445
2024-08-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,110.2048,-0.002251
2024-09-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,112.4951,0.020782
2024-10-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,117.4483,0.04403
2024-11-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,123.3365,0.050134
2024-12-01,HDFC Flexi Cap Fund,HDFC Mutual Fund,Flexi Cap,1.79,122.3939,-0.007642
2015-01-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,38.0,0.032038
2015-02-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,37.0741,-0.024366
2015-03-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,38.4923,0.038253
2015-04-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,40.3042,0.047072
2015-05-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,38.1078,-0.054497
2015-06-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,36.2699,-0.048228
2015-07-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,36.5186,0.006857
2015-08-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,36.7415,0.006105
2015-09-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,36.9642,0.006059
2015-10-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,36.5915,-0.010083
2015-11-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,37.6629,0.029282
2015-12-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,39.0681,0.037309
2016-01-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,39.2342,0.004251
2016-02-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,40.7436,0.038471
2016-03-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,41.9037,0.028473
2016-04-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,41.3111,-0.014141
2016-05-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,41.6784,0.00889
2016-06-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,40.9934,-0.016434
2016-07-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,42.5068,0.036917
2016-08-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,43.0215,0.01211
2016-09-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,43.3852,0.008453
2016-10-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,42.882,-0.011597
2016-11-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,45.2525,0.05528
2016-12-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,45.2499,-5.8e-05
2017-01-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,45.347,0.002145
2017-02-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,44.4283,-0.020258
2017-03-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,45.4986,0.024089
2017-04-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,46.1802,0.014982
2017-05-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,47.1913,0.021895
2017-06-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,48.7675,0.0334
2017-07-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,53.0403,0.087616
2017-08-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,53.2307,0.003589
2017-09-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,52.8602,-0.00696
2017-10-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,51.146,-0.032428
2017-11-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,52.7089,0.030556
2017-12-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,55.1457,0.046232
2018-01-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,55.1891,0.000787
2018-02-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,53.9553,-0.022356
2018-03-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,53.728,-0.004212
2018-04-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,55.7882,0.038345
2018-05-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,57.377,0.028479
2018-06-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,59.2426,0.032515
2018-07-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,58.7158,-0.008893
2018-08-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,59.6061,0.015163
2018-09-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,59.9868,0.006388
2018-10-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,60.9603,0.016229
2018-11-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,63.06,0.034443
2018-12-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,63.092,0.000508
2019-01-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,64.9602,0.029611
2019-02-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,66.5119,0.023886
2019-03-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,67.0406,0.00795
2019-04-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,69.247,0.032911
2019-05-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,67.0632,-0.031537
2019-06-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,66.65,-0.00616
2019-07-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,66.5618,-0.001324
2019-08-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,66.8661,0.004571
2019-09-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,67.0751,0.003126
2019-10-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,70.9204,0.057328
2019-11-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,69.5791,-0.018913
2019-12-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,72.888,0.047555
2020-01-01,ICICI Pru Bluechip Fund,ICICI Prudential MF,Large Cap,1.11,69.8578,-0.041573
